29,2948,2,978135986
29,1210,2,978135986
29,1215,2,978136022
29,474,2,978136022
29,3418,2,978136129
29,1242,2,978135913
30,162,2,978122010
30,1288,2,978121462
30,1545,2,978121902
30,879,2,978121462
30,3155,2,978121902
30,2966,2,978121997
30,3911,2,978121745
31,1188,1,978120886
31,3012,2,978120886
31,3525,2,978121815
31,3608,2,978121765
31,921,2,978121140
31,3640,2,978121516
31,1976,1,978120757
31,2780,1,978121786
31,1485,2,978121885
31,3189,2,978120908
31,3349,2,978121516
32,3286,1,978126476
32,2707,2,978123912
32,3159,2,978122583
32,3821,1,978118906
32,480,2,978118666
33,1175,2,978558758
33,1249,2,978557891
33,3421,2,978108416
33,1682,2,978985549
33,3935,2,978983298
33,1183,2,978985480
33,653,2,978110600
33,223,1,978983439
33,1699,1,978559237
33,2064,2,978557891
33,733,2,978110632
33,590,2,978982906
33,3516,2,978558395
33,300,2,978109430
33,3018,2,978982541
33,1345,2,978559312
33,2728,2,978557933
33,316,2,978110442
33,2739,2,978982867
33,3396,2,978108058
33,3397,1,978985682
33,3398,1,978985733
33,3100,2,978109979
33,2303,2,978985654
33,902,2,978559044
33,1295,2,978985608
33,907,2,978557832
33,1296,2,978558301
33,2817,2,978108058
33,2746,2,978985788
33,1873,2,978557914
33,17,1,978558517
33,910,2,978558517
33,1380,2,978985081
33,923,2,978557810
33,927,2,978559122
33,3494,2,978983278
33,32,2,978109568
33,34,2,978109250
33,1393,2,978558357
33,2912,2,978109196
33,866,2,978109448
33,1104,2,978982867
33,2779,2,978110075
33,509,2,978110600
33,2272,2,978985532
33,1625,2,978110676
33,2932,2,978985480
33,2867,2,978558263
33,3095,1,978982589
33,3098,2,978109889
33,538,2,978983174
33,3683,2,978982449
33,1653,2,978559091
33,110,2,978982589
33,2384,1,978983298
33,3693,1,978983108
33,3699,2,978110600
33,1088,2,978110698
33,1663,2,978982980
33,2396,2,978108939
33,3911,2,978108939
33,1302,2,978109513
33,1095,1,978985700
33,569,2,978983074
33,1678,2,978558122
33,1245,2,978110466
34,1188,1,978104414
34,236,1,978104619
34,2072,2,978104190
34,3387,2,978104212
34,3388,2,978104238
34,1350,2,978103487
34,2160,2,978103487
34,1381,1,978104264
34,3597,2,978103898
34,455,2,978102817
34,2369,2,978104169
34,2382,1,978104290
34,2383,1,978104279
34,3264,2,978103517
34,2469,2,978104169
34,2108,1,978103277
34,2471,2,978104253
35,1183,2,978103825
35,728,1,978100839
35,2633,1,978103809
35,1760,1,978102137
35,7,2,978104122
35,1408,1,978103877
35,2065,2,978101170
35,3512,1,978103422
35,592,2,978101210
35,595,2,978101958
35,2078,2,978102032
35,2081,2,978102065
35,1955,2,978102993
35,788,1,978104122
35,863,2,978100391
35,1030,1,978102155
35,3725,1,978102099
35,948,2,978101598
35,2420,2,978101256
35,3812,1,978101732
35,2942,2,978101296
35,3176,2,978102402
35,1220,1,978102137
35,2966,2,978102751
35,1801,1,978104150
35,2611,2,978103091
35,2474,2,978101193
35,2478,1,978101885
36,2713,1,1040544662
36,1920,2,978210310
36,2815,1,978210310
36,2746,2,978063871
36,1372,2,978062357
36,1882,1,978062503
36,3156,1,978062357
36,2883,2,978210620
37,3286,1,978056234
37,3864,1,978056293
37,788,1,978057358
37,2406,2,978057012
37,1976,1,978056440
37,1977,1,978056440
37,47,1,978056151
37,3081,1,978057012
37,1997,1,978056151
37,3821,1,978056323
37,1094,2,978056876
38,691,2,978045112
38,265,2,978044548
38,779,2,978045250
38,64,2,978044936
38,2297,2,978045162
38,92,1,978045312
38,1593,2,978045192
38,490,2,978044437
39,3354,2,978044228
39,2706,2,978043734
39,2805,2,978044192
39,3113,2,978043988
39,2826,2,978043734
39,2906,2,978044282
39,785,2,978044164
39,3081,2,978044326
39,3157,2,978044354
39,3300,2,978044262
39,2433,2,978043841
39,3752,1,978044192
39,1721,2,978043372
39,2526,1,978044192
39,2605,1,978043988
40,2054,2,978039891
40,3441,2,978041342
40,592,2,978039693
40,3519,2,978041312
40,173,2,978040891
40,2088,2,978040828
40,3461,2,978039629
40,258,1,978040922
40,2094,2,978040023
40,2815,1,978041370
40,2816,1,978041398
40,2817,1,978041398
40,421,2,978039693
40,2402,2,978041370
40,2013,1,978039958
40,2524,2,978039263
40,2537,1,978040922
40,3269,2,978039988
40,1676,2,978041312
41,224,1,978039835
41,1339,1,978039076
41,2699,1,978039990
41,2338,1,978039673
41,3210,2,978039092
41,1644,1,978039673
41,110,2,978039076
42,1924,1,978040469
42,288,2,978041017
42,1049,2,978041164
42,880,2,978040079
42,66,2,978039659
42,3095,2,978041634
42,1591,2,978039990
43,3004,1,978026410
44,2550,2,1004409912
44,1754,1,1004411574
44,3798,2,1004409889
44,587,2,1004410065
44,2712,2,978019446
44,3011,2,978019035
44,1345,1,1004411376
44,2657,2,978040897
44,317,2,1004410334
44,2311,1,1004411827
44,1982,1,978041370
44,1983,1,978041370
44,1984,1,978041370
44,1985,1,978041370
44,1986,1,978041370
44,891,1,978041370
44,968,1,978041551
44,2872,2,1004410272
44,2875,2,1004411709
44,3175,2,1004410590
44,2017,2,1004410364
44,1215,2,1004410618
44,2459,1,978041318
44,2021,2,1004410334
44,2968,2,1004410618
44,2460,1,978041318
44,2461,1,978041318
44,2462,1,978041318
44,2107,1,978041370
44,3412,2,1004410590
44,2115,2,1004410663
44,1243,1,978041670
45,719,2,977991882
45,1680,2,977988453
45,144,2,977991263
45,2052,1,977991240
45,2997,2,977990162
45,2700,1,977991012
45,3436,2,977989310
45,2491,1,977988253
45,2492,2,977990979
45,153,2,977991372
45,3,2,977989159
45,3004,1,977989039
45,7,1,977989009
45,2205,2,977991441
45,804,1,977989188
45,736,2,977988766
45,1914,1,977990251
45,2718,2,977990831
45,3448,2,977990525
45,305,2,977991613
45,1414,2,977991081
45,2146,2,977989188
45,1279,2,977991263
45,2723,2,977990953
45,1923,1,977990487
45,2581,1,977989310
45,2657,2,977991132
45,1782,2,977988489
45,2150,1,977990604
45,2155,2,977991106
45,753,2,977991751
45,3534,2,977991319
45,252,2,977989009
45,2598,2,977991613
45,1500,1,977990604
45,3108,1,977987959
45,186,2,977991751
45,830,2,977991983
45,1292,2,977990135
45,1296,1,977988372
45,3540,2,977988289
45,838,2,977988453
45,3543,2,977990162
45,697,2,977989481
45,1875,2,977990727
45,195,2,977989159
45,3045,2,977991283
45,2316,2,977989159
45,2247,2,977991034
45,2822,1,977989411
45,779,1,977988826
45,2829,2,977991794
45,1888,2,977991372
45,2252,2,977991372
45,1453,2,977991699
45,852,2,977988587
45,3705,2,977989481
45,2694,1,977991515
45,1966,2,977990427
45,1600,1,977988209
45,355,2,977992196
45,34,1,977990135
45,2331,2,977988766
45,35,2,977988890
45,3061,2,977990343
45,287,2,977991722
45,1398,2,977988650
45,2849,2,977992062
45,435,2,977991536
45,509,1,977988489
45,2340,2,977988826
45,2415,1,977989481
45,2417,2,977991860
45,1043,2,977989366
45,2424,2,977989009
45,378,2,977989159
45,2355,1,977990630
45,1485,2,977990773
45,527,1,977987959
45,1701,2,977991217
45,1632,2,977989501
45,2292,1,977989039
45,3097,2,977990077
45,2870,2,977990805
45,532,2,977991821
45,469,1,977988850
45,1571,2,977988697
45,2375,2,977991963
45,104,1,977991319
45,3685,1,977988061
45,2884,2,977989445
45,3253,1,977990773
45,3257,2,977989242
45,3258,1,977991983
45,2385,2,977991515
45,118,2,977989481
45,2961,2,977991664
45,1593,1,977989339
45,2109,2,977991441
45,2037,2,977991699
45,633,2,977991342
45,566,2,977989445
45,205,2,977990879
45,1677,2,977991192
45,1171,1,977990727
46,2628,1,977979482
46,3361,1,977979482
46,1279,1,977979482
46,847,1,977979482
46,1102,1,977979482
46,529,1,977979482
46,3677,1,977979482
46,2523,1,977979482
47,593,2,977978548
48,719,2,978147297
48,2050,2,978066979
48,2053,2,978147496
48,2054,2,977975061
48,2134,2,978063300
48,3877,1,978066659
48,733,2,978064586
48,818,2,978147145
48,673,2,978059636
48,2152,1,977975061
48,1282,2,978059397
48,1356,2,977976188
48,1359,2,978130789
48,829,2,978146927
48,835,2,978012967
48,765,2,978146742
48,1517,2,977976406
48,1371,2,978064813
48,1373,2,978032332
48,1526,2,978147580
48,1457,2,978013589
48,788,2,978032413
48,2404,2,978066574
48,1602,2,978147812
48,1391,2,978032413
48,798,2,978066599
48,2410,2,978066388
48,2411,2,978066555
48,2412,2,978066599
48,2414,2,978066209
48,1474,1,978148051
48,879,2,978013800
48,2421,2,978066555
48,2422,2,978066623
48,880,2,978148815
48,1702,2,978065216
48,1703,2,978147496
48,1562,2,978066623
48,3243,2,978063767
48,3247,2,978013589
48,1644,1,978131012
48,2379,2,978147784
48,2450,2,978032332
48,2392,2,978147580
48,1665,2,978146692
48,2399,2,978065216
48,3418,2,977976043
48,3354,1,977975603
48,1752,2,978066474
48,2555,1,978148015
48,1689,1,978130983
48,2701,1,978065864
48,1831,2,978066474
48,2706,2,978062117
48,3439,2,978066599
48,1694,2,977975959
48,2496,2,978063128
48,158,2,978064743
48,1911,2,978147044
48,2642,2,978032332
48,2643,2,978032345
48,2717,2,978146832
48,1772,2,978060300
48,160,2,978130789
48,234,2,978147698
48,165,2,978012996
48,239,2,978059665
48,2720,1,978066682
48,1920,2,978059022
48,2723,2,978064692
48,3388,2,978146981
48,317,2,978065177
48,173,2,978066599
48,3608,2,978062094
48,185,2,978148668
48,2815,2,978059022
48,2816,2,978059046
48,1005,2,978066979
48,2817,1,978066659
48,1007,2,978066813
48,3476,2,978130905
48,15,2,978066555
48,267,2,978147351
48,19,2,978147297
48,196,2,978148619
48,2822,2,978130720
48,1011,2,978130720
48,2827,2,978148815
48,410,2,978063621
48,1954,2,978065974
48,1882,2,978066574
48,419,2,978148015
48,276,2,978147069
48,1020,2,978063213
48,1021,2,978067008
48,1894,2,978064964
48,2699,2,978063507
48,429,2,978147044
48,360,2,978066474
48,435,2,978147010
48,2926,2,978062623
48,441,2,978013366
48,514,2,978145734
48,1049,2,978064992
48,518,2,978147496
48,374,2,978147580
48,54,2,978066953
48,379,2,978148693
48,2860,2,978146803
48,3809,2,977976548
48,3591,2,978146420
48,2792,2,978146803
48,524,2,978013196
48,1994,2,978131325
48,65,2,978147784
48,66,1,977975030
48,2950,2,978130789
48,2016,2,978143891
48,2953,2,978067003
48,3688,1,978063507
48,546,1,978130809
48,3763,2,978066063
48,2965,2,978066555
48,485,2,978066444
48,486,2,978013510
48,1091,2,978146981
48,569,2,977975030
48,2042,2,978066953
49,780,2,977975295
49,1566,2,977972722
49,2617,1,977974885
49,3452,2,977975333
49,3615,2,977972750
49,1215,2,977973609
49,95,2,977975093
50,648,2,977960910
50,804,2,977961282
50,3509,2,977960860
50,3390,1,977960619
50,3616,2,977960910
50,3646,2,977960970
50,3821,1,977960942
50,3785,1,977960942
51,3527,2,977947232
51,3821,1,977947405
52,648,1,977947472
52,1429,1,977947472
52,1580,2,977947472
52,112,1,977947504
52,1589,2,977946593
52,2617,1,977947504
52,2628,2,977947683
52,145,2,977947472
52,288,2,977947683
52,3646,1,977948217
52,93,1,977946593
53,580,2,977986365
53,3877,1,977981714
53,1342,2,977980747
53,2162,2,977981686
53,2264,2,977988596
53,2411,1,977988596
53,3156,2,977978316
53,1556,2,977975723
53,1499,2,977975869
53,126,1,977981604
53,2541,2,977949021
53,2478,2,977949944
53,1676,2,977950489
53,1831,2,977975456
53,3437,1,977988994
53,1760,2,977979943
53,1772,2,977979957
53,2720,2,977949326
53,242,2,977979794
53,175,1,977985605
53,2668,1,977977489
53,327,2,977977571
53,427,1,977975723
53,48,1,977979943
53,372,2,977986026
53,1051,2,977985081
53,1126,2,977981604
53,2004,2,977980579
53,3745,2,977949668
53,2017,1,977979906
53,611,2,977976632
53,3697,2,977974662
53,3919,1,977980896
54,3114,2,977944246
54,1016,2,977944080
56,1183,1,977939394
56,593,1,977938772
56,778,2,977938555
56,1704,2,977938981
56,2395,2,977939869
56,1845,2,977939727
56,2786,1,977938555
56,1060,1,977939697
57,648,1,977935656
57,3861,1,977935559
57,3864,1,977935895
57,3797,1,977935895
57,3799,1,977935812
57,2135,2,977935559
57,2152,1,977935771
57,1544,2,977935771
57,3300,1,977935697
57,891,1,977935812
57,3286,1,977935771
57,3513,1,977935656
57,2657,2,977935559
57,3484,1,977935771
57,1894,1,977933908
57,3717,1,977935812
57,3646,1,977935812
57,1976,1,977933908
57,1977,1,977935895
57,441,2,977933908
57,3744,1,977935603
57,3820,1,977935850
57,3821,1,977935812
57,3785,2,977935771
58,737,1,977942400
58,748,2,977936326
58,3024,2,977942329
58,2315,2,977933811
58,1372,2,977935918
58,1373,2,977942267
58,1376,2,977935776
58,849,2,977942329
58,2405,2,977936146
58,1603,2,977942193
58,2408,2,977942329
58,1552,1,977936000
58,880,2,977942400
58,2456,2,977942362
58,2530,2,977942156
58,1801,2,977936326
58,2532,2,977936000
58,3269,2,977942104
58,1760,1,977933866
58,2642,2,977942329
58,2643,1,977942431
58,160,2,977942400
58,2807,1,977942466
58,2808,1,977942362
58,185,2,977942240
58,379,2,977936113
58,3802,2,977942362
58,3660,2,977942240
58,3663,1,977942431
58,3664,1,977942431
58,3593,1,977942466
58,66,1,977942466
58,3835,2,977933866
58,3698,2,977942156
58,95,2,977936249
58,1311,1,977936528
59,2065,2,1041963276
59,3016,1,1041968245
59,3018,1,1041968245
59,2147,2,1041962639
59,1421,2,1041968245
59,2159,1,1041968245
59,1466,2,977933756
59,3168,2,977934488
59,110,2,1041968282
59,2532,1,1041968245
59,302,2,1041963264
59,2660,1,1041968245
59,3688,1,977933555
59,1228,2,977934357
59,1084,2,977934388
59,1241,1,1041968245
59,1244,2,1041968335
60,648,1,977932352
60,590,2,977931677
60,688,1,977931722
60,1372,2,977931800
60,1641,1,977932186
60,1645,2,977932263
60,1580,2,977931677
60,1731,1,977932115
60,1676,2,977931828
60,216,2,977931481
60,158,2,977931800
60,2718,2,977932033
60,235,1,977932082
60,164,2,977932352
60,3476,1,977932314
60,3489,2,977931869
60,357,1,977932033
60,3712,2,977932082
60,2961,2,977932115
61,3889,1,977902799
61,3238,1,977903378
61,3190,1,977903456
