8	1109	8	20051214
8	7144	8	20120807
8	19329	8	20040713
8	12772	7	20031231
8	11370	7	20110403
8	1388	10	20010603
8	6838	9	20190122
8	6813	9	20121020
8	2718	5	20151221
8	8522	9	20190705
8	10750	9	20011119
8	2315	9	20000623
8	8821	8	20110722
8	11413	9	20180116
8	21847	10	20101004
8	5291	9	20120419
8	11590	10	20191204
8	18154	10	20121221
8	1741	10	20110403
8	13086	5	20220206
8	21848	8	20231102
8	13953	7	20100911
8	6801	10	20130922
8	1188	7	20110326
8	3418	8	20210725
8	15328	9	20111103
8	10094	10	20210718
8	4029	9	20110403
8	4899	9	20131118
8	2356	8	20041221
8	20905	8	20171105
8	11494	7	20090526
8	5596	8	20041221
8	13441	9	20060904
8	9922	8	20130507
8	3643	9	20180109
8	2406	7	20180717
8	18255	9	20230828
8	2962	9	20031222
8	2378	8	20200914
8	12308	8	20170415
8	936	5	20110209
8	10034	10	20040328
8	8502	9	20121020
8	12736	9	20170721
8	1738	9	20231102
8	2560	6	20130917
8	1815	7	20080616
8	13430	10	20180717
8	7050	8	20070930
8	16625	9	20140507
8	764	7	20220720
8	20836	8	20080809
8	2106	9	20190705
8	6108	7	20101022
8	19300	7	20100601
8	14629	7	20091127
8	8439	8	20120429
8	4675	7	20150706
8	16079	8	20090808
8	2746	9	20111103
8	1898	9	20150216
8	13069	9	20141122
8	1736	6	20130917
8	886	9	20100305
8	11411	10	20140330
8	6771	10	20011217
8	11661	9	20190703
8	1098	8	20070616
8	3443	9	20180529
8	7086	10	20090526
8	21849	8	20030122
8	2725	8	20080601
8	10520	7	20000414
8	270	5	20130730
8	16325	8	20100911
8	11474	8	20100601
8	2026	9	20191123
8	2029	7	20081219
8	13074	9	20221226
8	2177	8	20221208
8	7768	8	20180724
8	5894	8	20171005
8	885	9	20011009
8	15098	8	20190613
8	6259	7	20050710
8	16150	9	20071104
8	13005	9	20180529
8	8864	5	20171005
8	172	8	20170823
8	12406	9	20050614
8	9015	8	20091227
8	20882	8	20121127
8	2016	8	20230531
8	6831	10	20190703
9	4488	10	20230921
9	8099	10	20230921
9	219	10	20210305
9	532	9	20210305
9	7843	10	20210917
9	52	10	20090325
9	3972	10	20210305
9	4489	7	20010419
9	58	10	20210305
9	4091	8	20210305
9	4320	10	20111110
9	5250	9	20231215
9	2759	10	20171110
9	1108	10	20210305
9	8101	10	20010419
10	21577	5	20010311
10	17988	8	20180821
10	1233	7	20050314
10	3456	5	20010609
10	14778	10	20191028
10	14526	9	20071028
10	22173	5	20190411
10	10747	9	20161015
10	6943	8	20021108
10	4989	5	20191028
10	9716	9	20031004
10	6728	5	20070911
10	6386	9	20000207
10	16571	5	20180730
10	21826	5	20180730
10	519	8	20080804
10	12404	5	20050314
10	18732	10	20071015
10	9102	9	20050606
10	16734	6	20190214
10	13127	5	20090808
10	10120	7	20170720
10	21855	7	20140514
10	14675	5	20160618
10	5945	9	20190411
10	18294	9	20170212
10	17768	5	20090808
10	21595	8	20041010
10	1811	5	20081123
10	11344	9	20170908
10	22160	10	20211118
10	14760	10	20180730
10	9886	10	20121014
10	10366	9	20140106
10	18547	5	20220221
10	19824	9	20130412
10	11087	8	20050202
10	16119	9	20001109
10	20702	7	20180410
10	3573	6	20010609
10	19262	8	20210110
10	12966	7	20090808
10	21769	8	20190214
10	22117	5	20071106
10	19562	8	20140106
10	13413	5	20170720
10	19696	5	20000117
10	19246	9	20190214
10	12816	5	20140621
10	8795	5	20010311
10	8800	8	20180730
10	11646	5	20071028
10	5265	5	20070911
10	11342	9	20080712
10	5120	5	20170212
10	9722	8	20100704
10	21056	8	20140106
10	16074	8	20121110
10	11820	10	20080712
10	17144	9	20010205
10	3910	5	20070911
10	9306	5	20150219
10	4536	10	20000305
10	16941	10	20000117
10	10697	10	20050314
10	22174	5	20150725
10	21791	5	20050314
10	12701	8	20090805
10	14860	5	20140218
10	13703	8	20190208
10	11186	8	20010531
10	13121	7	20200320
10	10274	5	20210110
10	8009	10	20100704
10	21289	10	20140218
10	16146	10	20140218
10	22120	5	20090816
10	5642	9	20050505
10	1274	5	20010531
10	22098	8	20141224
10	22022	5	20080610
10	21455	5	20001006
10	4438	8	20080610
10	12928	8	20210110
10	11701	9	20071106
10	4	7	20150307
10	21481	5	20050813
10	2406	5	20130905
10	21639	7	20150108
10	2370	8	20071015
10	12832	6	20010531
10	9821	8	20160618
10	8819	6	20050202
10	8585	8	20140621
10	17925	10	20190411
10	14287	10	20150725
10	3161	5	20001109
10	20971	9	20230614
11	13329	10	20050808
11	1677	9	20180224
11	7777	9	20080417
11	6888	10	20140804
11	4009	10	20111002
11	2631	10	20011207
11	3946	10	20140804
11	17903	8	20030315
11	2907	8	20130203
11	15282	10	20030315
11	19758	10	20100411
11	9993	5	20150711
11	16519	10	20140804
11	11548	9	20180224
11	15268	10	20070706
11	3121	9	20030315
11	406	10	20070706
11	9733	7	20210420
11	2223	10	20140804
11	1157	10	20030315
11	2640	10	20050808
11	6866	7	20091012
11	108	9	20150712
11	11422	10	20011207
11	3426	8	20150712
12	8319	6	20220222
12	20387	9	20160712
12	1400	10	20001006
12	20386	10	20191007
12	3363	8	20220222
12	15600	9	20221116
12	19388	10	20220923
12	9905	10	20160712
12	16561	8	20001006
12	1197	10	20191007
12	5415	10	20220222
12	20388	10	20220923
13	6669	8	20141101
13	10985	7	20131103
13	10231	5	20010602
13	359	9	20040417
13	5599	8	20191123
13	16942	6	20020119
13	2549	9	20050524
13	13986	10	20140821
13	1750	8	20031030
13	18624	8	20051013
13	4566	9	20180609
13	14485	8	20080605
13	3189	7	20180622
13	15674	7	20010602
13	1564	8	20201205
13	3560	7	20050322
13	3551	7	20010602
13	7135	6	20020807
13	9139	8	20080605
13	1118	7	20140821
13	6403	8	20150504
13	5829	8	20100103
13	436	9	20190627
13	1204	7	20100104
13	2086	9	20100621
13	9099	6	20011215
13	1911	9	20070515
13	16968	9	20200910
13	7090	8	20230327
13	3151	8	20180506
13	8664	9	20040625
13	6492	6	20080528
13	1507	6	20120629
13	14969	10	20180203
13	5318	10	20140327
13	14968	10	20050530
13	9774	10	20030503
13	3028	10	20180320
13	14975	10	20200910
13	21854	6	20040826
13	5238	6	20020119
13	10248	9	20030503
13	3407	6	20131010
13	9166	7	20200224
13	3055	6	20141101
13	1356	7	20201205
13	16076	7	20050530
13	1198	8	20180523
13	1966	8	20131103
13	307	7	20031030
13	3041	7	20200224
13	145	10	20020807
13	5760	10	20200910
13	8558	6	20230327
13	5792	10	20140821
13	21744	8	20101025
13	22178	10	20220816
13	20850	5	20220327
13	14777	9	20200910
13	68	6	20200924
13	549	8	20000226
13	15589	8	20150504
13	1974	8	20180609
13	9338	6	20020807
13	3895	10	20180320
13	2886	9	20000226
13	1197	8	20070515
13	1941	7	20050524
13	6838	8	20050530
13	361	9	20051013
13	1536	8	20030503
13	21357	7	20220529
13	20936	8	20230428
13	21169	2	20011215
13	740	8	20220924
13	717	9	20230327
13	468	7	20110208
13	968	8	20120913
13	7776	9	20051123
13	21345	10	20180506
13	2560	7	20111016
13	12511	8	20180523
13	933	9	20091010
13	13008	9	20040826
13	6376	7	20020119
13	9292	7	20190920
13	2932	9	20180609
13	10931	8	20030103
14	10314	9	20040409
14	992	10	20040409
14	4694	6	20090514
14	1361	9	20091112
14	471	10	20180821
14	21536	10	20210502
14	889	7	20060708
14	166	10	20210203
14	2561	9	20220110
14	14524	10	20040107
14	12390	7	20210203
14	2773	7	20020116
14	871	9	20040107
14	8640	9	20220110
14	382	8	20210203
14	8829	9	20120909
14	1151	10	20170723
14	5550	10	20070905
14	20227	9	20110820
14	22179	10	20070808
14	2253	6	20180422
14	1188	8	20030718
14	5480	9	20070808
14	2552	9	20031227
14	345	9	20040217
14	1470	9	20210502
14	1445	9	20040409
14	4869	9	20180822
14	22180	10	20170723
14	12135	8	20031227
14	11036	6	20210502
14	3396	8	20180422
14	1043	10	20020116
15	10354	9	20160106
15	6693	10	20160106
15	20392	10	20070821
15	1904	10	20060412
15	11180	10	20070821
15	14064	8	20011225
15	8135	9	20070616
15	20393	7	20070821
15	18324	7	20090618
15	564	7	20090618
15	4187	9	20090618
16	1069	5	20010225
16	2122	9	20210426
16	2490	9	20101202
16	14391	10	20050812
16	21647	8	20160308
16	9645	9	20130731
16	17569	10	20160308
16	957	10	20061001
16	9217	10	20161228
16	1017	9	20120527
16	1613	9	20011004
16	32	8	20130505
16	4406	10	20090514
16	939	8	20010225
16	6703	6	20011004
16	6976	7	20161228
16	6952	8	20120527
16	2509	8	20130505
16	1075	7	20090514
17	1627	10	20000821
17	20870	9	20231219
17	22042	10	20170417
17	4954	10	20160706
17	5675	10	20011016
17	5676	10	20090208
17	21012	8	20180713
17	7846	5	20140102
17	19197	10	20090901
17	5678	10	20020909
17	9154	10	20200406
17	5443	9	20020504
17	19439	10	20021107
17	6739	10	20120130
17	7090	10	20090716
17	21403	10	20020328
17	8258	9	20220720
17	5681	10	20040603
17	6733	5	20040208
17	9421	10	20150403
17	17886	9	20000217
17	15823	8	20070329
17	21660	10	20080412
17	19637	3	20000217
17	417	8	20001026
17	19456	8	20220508
17	21569	8	20080917
17	21872	9	20120130
17	15855	10	20100902
17	11611	10	20011019
17	21659	10	20010305
17	17609	9	20160729
17	20199	9	20020504
17	29	10	20220403
17	706	9	20080109
17	21100	9	20160718
17	21781	10	20140102
17	512	8	20180207
17	21610	10	20121021
17	18303	10	20091213
17	1501	9	20210809
17	21788	9	20100123
17	16396	9	20220403
17	3587	8	20151014
17	3588	8	20030210
17	11255	9	20200809
17	9934	6	20020404
17	10622	9	20090716
17	9695	9	20221118
17	11259	9	20230518
17	8526	9	20181028
17	2675	8	20080412
17	15231	8	20090208
17	17379	7	20020824
17	17116	7	20000709
17	21175	7	20210215
17	17829	10	20000821
17	15482	8	20011016
17	5179	9	20141229
17	16258	9	20160412
17	4393	8	20020824
17	19578	9	20030405
17	11260	10	20150403
17	21787	9	20141229
17	21786	9	20210726
17	22139	9	20061113
17	11265	9	20120628
17	7782	10	20151015
17	11250	10	20080113
17	2922	7	20150519
17	2676	8	20171031
17	13868	7	20110211
17	2677	8	20140620
17	21785	9	20070409
17	20693	10	20200127
17	20267	10	20001010
17	18676	9	20070228
17	18677	9	20220720
17	18675	8	20030825
17	18678	8	20051118
17	1249	9	20070920
17	19450	7	20070901
17	14970	9	20120124
17	14348	10	20040208
17	4373	9	20140102
17	18302	10	20030922
17	4371	9	20150907
17	745	8	20200803
17	868	10	20120630
17	5692	10	20020105
17	4032	9	20100123
17	16865	10	20090901
17	1392	10	20000829
17	865	8	20031128
17	22004	5	20200907
17	16083	10	20201012
17	3464	9	20000311
17	2378	10	20030903
17	1738	10	20220403
17	2377	10	20110211
17	2406	10	20040208
17	1530	3	20120124
17	20002	9	20150519
17	471	9	20001006
17	18037	10	20071106
17	8196	10	20080703
17	21879	7	20161228
17	8197	10	20111025
17	686	5	20200907
17	622	8	20220807
17	4372	9	20160729
17	32	10	20210306
17	8459	10	20090901
17	3974	9	20171202
17	5830	10	20010305
17	19330	9	20110502
17	5896	9	20130604
17	7795	10	20201012
17	2014	7	20201012
17	17756	10	20001026
17	17757	10	20201219
17	4960	9	20020305
17	4899	9	20011026
17	782	10	20150519
17	17593	10	20121024
17	16970	10	20160813
17	435	6	20170417
17	193	8	20140620
17	195	8	20100123
17	5620	7	20111025
17	8195	10	20030828
17	12138	10	20100811
17	8194	10	20151015
17	1329	10	20151015
17	1049	10	20171202
17	21147	7	20200809
17	1316	10	20080917
17	4978	10	20001010
17	11644	9	20040110
17	1446	9	20121003
17	21053	10	20170405
17	2081	8	20130604
17	5967	7	20120630
17	17622	10	20070103
17	20716	10	20140102
17	4119	6	20100811
17	22095	10	20121003
17	21967	8	20020305
17	8193	10	20151014
17	22065	9	20020824
17	22018	10	20021107
17	22173	9	20140102
17	13053	10	20150403
17	2184	10	20120407
17	4949	8	20181126
17	15023	10	20201027
17	9041	10	20031128
17	1079	7	20021015
17	5791	10	20040603
17	3477	10	20020504
17	1081	7	20060516
17	1080	7	20171031
17	6998	9	20210306
17	22063	6	20030225
17	22066	8	20011026
17	18854	10	20170417
17	1082	9	20171031
17	21543	10	20030906
17	21580	10	20151225
17	199	6	20171202
17	11016	2	20060528
17	3245	9	20100523
17	6313	9	20180207
17	2487	10	20220111
17	12706	10	20021102
17	10800	10	20160706
18	1174	9	20180729
18	5069	7	20180506
18	12673	9	20140815
18	7501	8	20140127
18	17743	9	20200422
18	271	7	20210829
18	10754	8	20100712
18	2667	9	20060406
18	156	8	20061212
18	22183	8	20130625
18	3057	7	20130628
18	3705	8	20010725
18	2911	8	20080813
18	9729	8	20130816
18	3353	9	20110914
18	5097	8	20170915
18	5477	9	20020404
18	9258	8	20170915
18	10721	7	20060404
18	4792	10	20060331
18	1984	8	20210808
18	8381	8	20151111
18	8700	7	20210418
18	21768	8	20000811
18	10004	5	20130609
18	3265	7	20090521
18	21327	9	20081008
18	242	10	20140815
18	328	10	20030907
18	8338	7	20170305
18	1137	9	20060404
18	6101	8	20121201
18	7647	8	20170915
18	2681	9	20140127
18	16219	9	20090523
18	20494	8	20170915
18	939	8	20210428
18	2495	8	20121201
18	1218	7	20090120
18	32	8	20100504
18	683	10	20071201
18	8393	7	20020123
18	307	7	20151111
18	3470	9	20210808
18	94	7	20151213
18	2168	8	20100504
18	4968	10	20100511
18	565	8	20020123
18	7537	9	20011003
18	3718	10	20161214
18	4166	8	20110914
18	8776	10	20230616
18	8087	8	20100511
18	780	7	20060406
18	4464	8	20110615
18	4298	10	20190416
18	68	8	20130628
18	8274	9	20120331
18	16057	8	20000105
18	13352	7	20131004
18	14399	8	20131004
18	4716	9	20080825
18	2950	8	20030907
18	1891	8	20130628
18	5750	9	20031106
18	12211	9	20151111
18	2393	8	20221120
18	11781	10	20021121
18	15364	8	20150628
18	5574	8	20060404
18	11933	8	20180506
18	2498	7	20180729
18	10922	8	20021121
18	21	6	20020404
18	3334	7	20210428
18	11419	8	20180729
18	500	8	20000811
18	14016	8	20130816
18	2989	9	20060331
18	16419	9	20060404
18	2940	7	20140127
18	1734	8	20060404
19	4499	9	20141216
19	2193	7	20220217
19	2374	9	20010731
19	1719	8	20010731
19	119	10	20190902
19	214	7	20190902
19	4496	8	20010731
19	2315	9	20141216
19	4500	7	20011211
19	3346	7	20171110
19	4498	7	20220217
19	616	10	20080210
19	4497	7	20110129
19	276	10	20080210
20	3566	7	20130812
20	1606	9	20040530
20	2513	10	20090411
20	4792	9	20140408
20	2726	8	20020906
20	842	10	20180815
20	21509	10	20230104
20	11481	8	20150917
20	3731	8	20160312
20	8	4	20031022
20	16401	9	20080421
20	14442	8	20020906
20	3014	9	20120206
20	12286	8	20110629
20	20396	7	20150528
20	1030	8	20140804
20	5169	9	20080613
20	3845	8	20220420
20	1944	10	20230407
20	728	10	20210521
20	1033	10	20230104
20	1032	10	20050329
20	1031	10	20230621
20	2345	10	20130812
20	6426	10	20230729
20	6979	10	20230104
20	3169	9	20230729
20	4346	9	20020121
20	16278	7	20230104
20	12667	7	20071127
20	1987	8	20130510
20	972	7	20170330
20	14323	10	20230621
20	14795	7	20220420
20	9670	9	20060325
20	1678	9	20050329
20	3850	8	20170330
20	3361	9	20230407
20	1804	9	20120206
20	2275	10	20171229
20	5821	7	20140408
20	8114	9	20020906
20	12789	7	20080727
20	4958	7	20150917
20	5567	6	20150528
20	2983	8	20140408
20	14791	9	20080414
20	4852	9	20171229
21	19475	10	20120613
21	2449	5	20050831
21	2450	5	20041215
21	5137	5	20130815
21	2978	5	20150212
21	4647	5	20180724
21	20411	4	20190509
21	1617	10	20040115
21	20403	5	20120613
21	8052	5	20021016
21	10436	10	20210922
21	12658	10	20100929
21	5351	9	20050204
21	16060	3	20050614
21	17709	10	20170913
21	10311	10	20160505
21	12044	8	20180224
21	20407	10	20150517
21	20405	10	20100102
21	20404	10	20020418
21	17896	10	20070830
21	10814	9	20030128
21	20406	10	20020114
21	20410	9	20110709
21	14104	10	20130726
21	8739	10	20020418
21	5172	10	20190425
21	4365	5	20050207
21	20408	10	20021016
21	14552	10	20180724
21	12130	10	20180224
21	7299	10	20221226
21	9043	10	20090127
21	4109	10	20160630
21	11539	10	20020907
21	20409	10	20100518
21	10083	10	20120613
21	11976	10	20080625
21	4108	10	20090526
21	17009	10	20120629
21	9042	10	20050817
21	5905	10	20100102
21	354	10	20040115
21	1103	5	20080206
21	7247	10	20040115
21	10646	10	20230702
21	20400	10	20090526
21	12333	10	20090526
21	10067	9	20090617
21	7906	10	20210728
21	5	10	20170913
21	9899	10	20130726
21	10821	9	20210201
21	10822	9	20131112
21	8969	10	20050817
21	18459	9	20030920
21	20402	5	20210728
21	3263	10	20190509
21	9863	9	20151019
21	2554	10	20070830
21	14098	10	20050207
21	5458	10	20211019
21	4559	9	20101104
21	13169	5	20090526
21	9026	4	20100102
21	13730	10	20210728
21	8586	10	20130815
21	643	10	20170913
22	6290	8	20020323
22	823	5	20071120
22	2643	10	20160121
22	8184	9	20050830
22	858	10	20000801
22	687	10	20011020
22	594	5	20080611
22	11877	10	20030302
22	20316	9	20190915
22	2667	10	20190915
22	1305	5	20190915
22	2051	5	20050830
22	3427	9	20061224
22	2502	5	20190915
22	8939	8	20030302
22	18091	10	20071120
22	591	10	20160121
22	1520	5	20110501
23	8096	6	20010227
23	6212	8	20170220
23	7334	7	20120504
23	4944	8	20140711
23	1579	6	20151226
23	8092	7	20040216
23	9175	5	20070324
23	4159	6	20010417
23	986	7	20110117
23	881	6	20110303
23	4564	10	20060518
23	4201	7	20040216
23	9995	8	20000618
23	12378	10	20120927
23	10414	9	20170914
23	7468	6	20090523
23	9261	10	20200703
23	3616	6	20191020
23	8088	5	20130925
23	1000	3	20070207
23	3361	9	20040712
23	4930	6	20040712
23	3282	9	20040216
23	9819	7	20170220
23	9290	6	20130703
23	4466	8	20200320
23	6179	8	20060618
23	8363	6	20090401
23	2264	6	20151226
23	659	5	20220221
23	20714	7	20210819
23	17771	6	20110730
23	2596	8	20220505
23	1040	6	20110303
23	2850	10	20110303
23	17603	5	20140711
23	15796	9	20041005
23	5424	5	20010209
23	3358	9	20040216
23	306	8	20010508
23	210	5	20061128
23	730	6	20030610
23	13766	5	20040805
23	4779	8	20160303
23	63	7	20130703
23	2561	8	20170114
23	2651	7	20110527
23	4132	6	20170125
23	1561	6	20230510
23	3163	10	20130813
23	350	10	20010414
23	2995	5	20010709
23	3350	8	20091226
23	13039	8	20110719
23	18132	8	20180618
23	90	7	20070324
23	683	7	20090628
23	97	8	20060518
23	8636	10	20110527
23	20470	10	20130925
23	4554	6	20040805
23	21029	10	20231019
23	17064	6	20220505
23	3015	4	20230826
23	75	8	20140501
23	382	8	20200320
23	4151	8	20101031
23	10294	10	20091226
23	2649	9	20090628
23	20668	10	20110527
23	18664	10	20050916
23	1676	7	20010508
23	1641	7	20100107
23	16444	6	20130703
23	3605	6	20130703
