123,15493,2,20170806
123,15539,1,20030610
123,17553,2,20030216
123,18417,2,20060502
123,12507,2,20231103
123,14470,1,20130407
123,11320,2,20141115
123,4572,1,20070623
123,4327,1,20111216
123,3953,2,20120103
124,7022,2,20131013
128,6607,2,20041009
132,4651,1,20020624
133,6291,2,20080208
142,8,2,20030401
151,1816,1,20000616
164,15927,1,20120623
166,2382,1,20180325
166,11263,1,20130304
166,2179,1,20180614
166,2115,1,20231219
169,22038,2,20050808
179,7978,1,20190801
184,8667,2,20080114
192,16978,2,20090113
194,8298,1,20020921
195,20792,1,20200308
196,3394,1,20090724
196,8,1,20170503
196,4265,2,20060217
197,7277,2,20060920
201,16380,2,20210122
217,13182,2,20051115
227,14575,2,20110430
227,8,1,20040922
229,12004,1,20190417
237,6962,2,20110516
237,6961,2,20110516
249,4075,2,20220409
252,7965,2,20161119
252,7248,1,20170115
258,22053,2,20141114
258,21688,2,20091229
261,16412,2,20160731
261,12003,2,20130715
263,11646,1,20231019
265,3370,1,20150515
265,1316,2,20060529
265,1529,2,20001015
265,2096,1,20060529
266,4150,2,20120602
274,8,2,20010330
275,8884,1,20180220
277,7203,2,20091231
278,22045,2,20090227
278,12993,2,20201223
297,11650,1,20120505
303,40,1,20200122
303,10188,1,20180806
306,11651,2,20020506
306,18234,1,20070604
306,3285,1,20020811
318,19381,2,20040908
318,21430,2,20061219
320,9298,2,20170410
323,18545,2,20061206
323,5906,1,20090615
323,19660,1,20200524
326,1755,2,20000615
341,3573,2,20130723
341,15364,2,20060316
363,8,1,20010226
383,22080,1,20050620
387,9509,2,20021229
393,1720,2,20231013
394,6657,2,20110706
397,133,1,20080615
405,7877,1,20230710
420,7941,2,20060119
423,93,1,20141009
428,8,2,20210719
431,19715,2,20131215
435,14596,1,20110822
437,215,1,20050722
437,858,1,20020710
446,21447,2,20060521
463,1005,1,20100616
463,1002,1,20190515
466,4189,2,20211202
469,10432,2,20160607
469,6341,2,20220730
469,10421,2,20090917
470,8,1,20090211
470,18353,1,20040716
481,1080,2,20171214
491,15786,1,20100709
497,20730,2,20100402
505,8,1,20080731
509,8,1,20170812
510,17418,2,20090713
513,10683,2,20090619
522,8086,2,20051217
546,110,1,20160318
550,4328,2,20230503
551,15880,2,20170623
551,269,1,20210819
552,3859,1,20000328
552,12996,1,20010613
558,8,2,20090721
564,1522,2,20150216
565,2781,2,20200924
567,1069,2,20000518
567,15496,2,20190513
567,17123,2,20010613
567,4864,2,20170111
568,15161,2,20190825
576,7930,2,20181202
579,32,2,20230103
581,2398,2,20031107
588,4418,2,20181016
588,11690,2,20111028
604,13157,1,20120819
604,1583,1,20080331
604,5978,1,20070826
604,40,2,20120819
604,3589,1,20030202
604,2153,2,20220604
615,264,2,20220125
623,5228,2,20031212
628,4240,2,20070104
642,12379,2,20110225
643,7714,2,20150104
652,18736,2,20020712
654,6337,2,20070712
656,9056,2,20101128
656,2077,2,20150911
656,6410,2,20110117
660,19381,2,20110214
683,21,2,20021114
696,6620,2,20060519
713,3862,1,20191110
721,3371,2,20130627
721,10074,1,20150411
724,11476,2,20030508
728,11859,2,20120420
732,960,2,20201127
732,6523,2,20150812
732,1043,2,20210106
734,8774,1,20141020
741,750,2,20151203
741,362,2,20171207
741,268,2,20000214
741,1727,2,20190914
747,12824,2,20190626
749,920,2,20090729
757,10597,2,20001013
758,10954,1,20180801
769,436,2,20200826
772,1690,1,20160823
777,276,2,20061103
779,6050,1,20160204
790,8,2,20010426
793,7157,2,20071124
793,837,1,20041124
793,6295,1,20131120
793,7360,1,20080324
813,9565,2,20070403
814,18538,2,20160131
815,5010,2,20220323
819,3993,1,20100318
821,6541,2,20100125
827,336,1,20220608
827,4651,2,20120220
827,19137,2,20190906
827,63,2,20151222
827,7758,2,20110410
827,19661,1,20010501
827,10624,2,20050814
827,40,1,20140313
827,21906,2,20020526
827,8371,2,20100520
827,12755,2,20150909
830,20660,2,20050709
836,9944,2,20010117
838,8919,2,20210827
839,20251,1,20120609
843,268,1,20230711
853,8,1,20100920
855,1917,2,20160310
868,9633,2,20040316
868,7260,1,20070928
868,2756,1,20020129
869,10335,2,20200724
869,13235,2,20220414
872,4018,1,20110316
874,40,2,20080215
875,15929,1,20070102
875,214,2,20020825
875,11780,2,20001122
879,16037,2,20071014
885,6624,1,20201005
885,6623,1,20201003
885,17329,1,20060719
888,20108,1,20191211
888,3456,1,20001117
888,3059,2,20041217
888,6802,1,20210709
888,19743,1,20170806
888,13415,2,20110526
889,6035,2,20020414
907,14898,1,20041030
908,19507,1,20211106
909,811,1,20180706
909,3847,2,20090916
909,4360,1,20151202
909,1271,2,20181026
909,3329,1,20081221
909,2421,2,20050420
909,4216,1,20220715
911,8,2,20211122
915,10082,2,20010405
915,4645,2,20090112
915,21853,2,20200314
915,15775,2,20191112
915,10675,1,20230803
915,20948,2,20200314
915,22260,1,20180430
915,11600,1,20191112
920,3887,2,20040507
929,3839,1,20060223
938,2886,1,20220506
938,4472,1,20121004
938,15418,1,20040220
939,3868,2,20061223
939,7722,2,20190826
945,5598,2,20031208
945,5767,2,20000514
945,21699,1,20150605
947,20157,2,20070623
958,21,2,20150708
965,10006,2,20001019
965,8,2,20151103
968,7071,2,20001011
968,2353,2,20111123
969,9200,2,20160226
969,10407,2,20090902
969,10059,2,20220809
974,4028,2,20210108
974,1440,2,20210426
976,12110,1,20190604
976,12125,1,20170331
976,12124,1,20050228
976,4264,1,20110118
979,2253,1,20151231
993,2162,2,20010123
993,9159,2,20050416
995,11436,1,20001129
995,6875,2,20101117
995,2295,2,20050905
1005,14386,2,20230831
1006,7081,2,20090513
1006,12912,2,20011128
1006,2890,2,20010112
1006,16706,2,20050930
1006,1972,2,20000808
1006,452,2,20190416
1006,6427,2,20230416
1006,4662,2,20220529
1006,19567,1,20031018
1006,10610,1,20010112
1008,5375,2,20151103
1009,509,2,20181218
1011,7455,2,20030527
1011,2850,2,20031116
1017,6503,1,20030212
1019,13881,1,20150810
1019,3358,1,20060507
1019,414,1,20121210
1040,9378,2,20041023
1046,13299,2,20230107
1047,290,1,20160226
1047,2775,2,20050406
1050,14038,2,20060725
1058,18740,2,20070122
1058,10401,2,20051030
1058,7718,2,20220916
1058,9288,2,20220416
1064,8,1,20070322
1064,1197,2,20140713
1074,4157,1,20111105
1076,8,1,20110221
1076,10798,1,20140214
1078,3168,1,20200918
1078,2643,1,20221029
1078,110,1,20040408
1078,2608,1,20111017
1090,10232,2,20030705
1091,1893,2,20120218
1093,10524,2,20040618
1098,1972,1,20111225
1100,20975,2,20110728
1100,22231,1,20120715
1100,16196,2,20040820
1103,2353,2,20211111
1112,9528,1,20010930
1117,3699,2,20170919
1117,19924,1,20171205
1117,40,2,20200409
1118,11930,2,20180804
1121,11922,2,20150627
1121,14224,2,20130731
1126,8,1,20021118
1126,13713,2,20220617
1126,1993,2,20171227
1135,8320,1,20011209
1135,13209,1,20141030
1142,10069,1,20100304
1144,723,2,20090423
1144,8,2,20230331
1146,1422,1,20130118
1149,7227,1,20200518
1149,421,1,20110329
1150,10103,1,20151117
1156,68,2,20110312
1156,13191,1,20000105
1163,2894,2,20030214
1163,12555,1,20190107
1163,6483,1,20180113
1165,12724,2,20120216
1173,348,2,20020706
1173,3082,1,20010512
1177,8893,2,20080530
1180,2805,2,20110720
1187,6705,2,20010810
1187,1891,2,20070703
1187,11704,2,20181006
1187,6386,2,20000830
1187,6291,2,20171112
1187,6970,1,20161229
1190,11544,2,20110806
1190,16831,2,20070822
1190,2172,2,20050908
1193,16427,2,20010223
1193,12972,2,20080821
1198,16888,1,20110326
1204,2491,1,20001124
1204,5908,1,20100629
1204,567,2,20150606
1204,2935,1,20210310
1204,709,1,20210620
1204,479,1,20050603
1209,768,2,20010721
1210,4395,2,20090822
1213,3055,2,20040607
1213,8,2,20210516
1234,1583,2,20150215
1234,13157,1,20220808
1246,8346,1,20040621
1257,2253,2,20160607
1260,6531,2,20020602
1262,11708,2,20140604
1265,19229,1,20190701
1266,3297,1,20070126
1269,14104,2,20160701
1279,14591,1,20160620
1279,7193,2,20030517
1279,13078,2,20020306
1287,8,1,20060217
1291,7227,2,20160122
1305,15266,2,20080714
1307,248,2,20080125
1311,12941,2,20190228
1311,2174,2,20110511
1311,1606,2,20050906
1311,7022,2,20160510
1311,2052,1,20140322
1311,4646,1,20140416
1311,15456,2,20060923
1311,13650,1,20060227
1311,858,2,20190202
1311,10004,1,20000902
1311,8833,1,20020226
1311,1174,1,20170612
1311,7251,2,20060227
1311,5431,1,20000902
1311,14289,2,20050315
1311,9127,1,20170413
1311,1816,2,20050906
1311,15464,2,20110421
1313,987,1,20060412
1313,9519,2,20201202
1313,2721,2,20201202
1313,3634,1,20200610
1313,3250,2,20071019
1313,1850,2,20080508
1313,2919,2,20160829
1313,1263,1,20000730
1313,11969,1,20130206
1313,17129,1,20111113
1317,5555,2,20210403
1321,2353,2,20110610
1321,3384,1,20201229
1329,15593,2,20110717
1334,2978,1,20031006
1334,2449,1,20130406
1334,11863,1,20061205
1334,12370,2,20160315
1334,3692,2,20060725
1334,1114,2,20010712
1337,16380,1,20170623
1339,16416,1,20170422
1339,16424,2,20110210
1339,11977,1,20090109
1339,11848,2,20190418
1339,14627,1,20080427
1348,10639,2,20110624
1350,16504,1,20000709
1354,3466,2,20190817
1354,2370,2,20001216
1357,269,1,20150605
1359,58,2,20090326
1359,17103,2,20201202
1370,540,2,20000210
1371,17441,1,20020319
1371,9823,1,20000715
1377,679,2,20210709
1386,17657,2,20100321
1388,13367,2,20000825
1393,1710,2,20170517
1393,10624,2,20201104
1412,5,2,20000624
1425,8,1,20110121
1431,8378,2,20030317
1434,11790,1,20180331
1436,920,2,20210723
1445,3290,2,20040305
1450,15245,2,20031204
1454,6639,1,20100130
1460,3631,1,20110712
1460,3360,1,20080210
1460,3930,1,20061007
1463,914,2,20010125
1475,10477,1,20050310
1482,6078,1,20230603
1487,8,2,20101228
1496,8643,2,20081217
1503,4824,2,20030810
1503,10627,1,20200530
1503,1735,2,20060124
1503,68,2,20030320
1503,19265,1,20210619
1503,13138,2,20210619
1508,6880,2,20100207
1513,12925,2,20111203
1515,8472,1,20050324
1530,2066,1,20070210
1530,242,2,20050719
1536,8303,1,20000815
1537,1204,1,20101209
1537,19190,1,20190801
1537,2612,2,20011102
1546,8627,2,20060415
1549,2005,2,20120711
1564,2696,1,20090418
1564,3730,1,20151123
1564,10522,1,20120201
1564,16292,1,20220727
1564,18666,1,20170507
1566,14038,1,20100616
1577,6802,2,20001110
1579,1849,1,20090506
1602,40,2,20230809
1605,4473,2,20210323
1605,7202,2,20190918
1606,13604,1,20060407
1606,16156,1,20020116
1606,1525,1,20011111
1606,4206,1,20020519
1606,21671,1,20171203
1606,12251,1,20170924
1606,15617,1,20170716
1606,7820,1,20181017
1606,21897,1,20141204
1606,15694,1,20170926
1606,8448,1,20020227
1608,14934,2,20090117
1620,19371,2,20081210
1620,6442,1,20191006
1623,5553,2,20100415
1634,22,2,20100117
1635,722,2,20000823
1645,19636,1,20030521
1649,939,2,20230329
1649,3730,2,20010510
1655,21,1,20161224
1666,6398,2,20200222
1671,20939,2,20230501
1702,3876,2,20100616
1718,4478,2,20101006
1724,15809,2,20020127
1725,3978,2,20010726
1735,19289,2,20080220
1738,15321,2,20220206
1742,8757,2,20200922
1746,21161,2,20000528
1747,3358,2,20200418
1747,519,2,20230407
1756,20335,1,20131217
1756,2058,1,20071003
1756,15962,1,20030922
1756,3742,2,20080420
1756,375,1,20161108
1762,1650,1,20070121
1762,10007,1,20161229
1762,8,1,20161008
1767,18150,1,20080205
1767,2017,2,20151013
1771,8,2,20150513
1775,939,2,20101215
1777,1550,2,20000902
